produktionsauftrag_id;erstellungsdatum;auftragsart;durchlaufzeit_bkt;kundenstatus;kundenbranche;anwendungstyp;anzahl_werkstuecktraeger;material;oberflaechenbehandlung;laenge_mm;breite_mm;hoehe_mm;traglast_kg;anzahl_aufnahmepunkte;anzahl_einzelteile;anzahl_zukaufteile;anteil_lagerhaltiger_einzelteile;anzahl_arbeitsgaenge;vorgabezeit_saegen_min;vorgabezeit_drehen_min;vorgabezeit_fraesen_min;vorgabezeit_montage_min
PA2025-3646;2025-12-01;Standard;10;Bestandskunde;Medizintechnik;Bearbeitung;6;Stahl;pulverbeschichtet;28;28;15;0,018;4;18;18;1,0;4;0;0;48;6
PA2025-3647;2025-12-02;Standard;10;Bestandskunde;Medizintechnik;Bearbeitung;1;Stahl;pulverbeschichtet;28;28;15;0,003;4;3;3;1,0;4;0;0;8;1
PA2025-3648;2025-11-30;Standard;15;Bestandskunde;Haushaltsgeräte;Bearbeitung;6;Stahl;pulverbeschichtet;26;26;7;0,012;4;18;18;1,0;4;0;0;42;6
PA2025-3649;2025-11-27;Änderung;12;Bestandskunde;Automobilindustrie;Bearbeitung;16;Stahl;pulverbeschichtet;26;26;7;0,032;4;48;48;1,0;4;0;0;112;16
PA2025-3650;2025-12-01;Standard;12;Bestandskunde;Automobilindustrie;Bearbeitung;8;Stahl;pulverbeschichtet;26;26;7;0,016;4;24;24;1,0;4;0;0;56;8
PA2025-3651;2025-12-02;Standard;5;Bestandskunde;Automobilindustrie;Bearbeitung;13;Stahl;pulverbeschichtet;28;28;15;0,039;4;39;39;1,0;4;0;0;104;13
PA2025-3652;2025-12-02;Standard;11;Bestandskunde;Maschinenbau;Bearbeitung;16;Stahl;pulverbeschichtet;28;28;15;0,048;4;48;48;1,0;4;0;0;128;16
PA2025-3653;2025-11-28;Standard;8;Bestandskunde;Automobilindustrie;Bearbeitung;20;Stahl;pulverbeschichtet;28;28;15;0,06;4;60;60;1,0;4;0;0;160;20
PA2025-3654;2025-11-28;Standard;5;Bestandskunde;Logistiktechnik;Bearbeitung;12;Stahl;pulverbeschichtet;28;28;15;0,036;4;36;36;1,0;4;0;0;96;12
PA2025-3655;2025-11-29;Änderung;11;Bestandskunde;Automobilindustrie;Bearbeitung;9;Stahl;pulverbeschichtet;26;26;7;0,018;4;27;27;1,0;4;0;0;63;9
PA2025-3656;2025-12-01;Standard;11;Bestandskunde;Sonstige;Bearbeitung;18;Stahl;pulverbeschichtet;28;28;15;0,054;4;54;54;1,0;4;0;0;144;18
PA2025-3657;2025-12-02;Standard;11;Bestandskunde;Logistiktechnik;Bearbeitung;7;Stahl;pulverbeschichtet;28;28;15;0,021;4;21;21;1,0;4;0;0;56;7
PA2025-3658;2025-11-30;Standard;7;Bestandskunde;Sonstige;Bearbeitung;3;Stahl;pulverbeschichtet;28;28;15;0,009;4;9;9;1,0;4;0;0;24;3
PA2025-3659;2025-12-02;Standard;13;Bestandskunde;Haushaltsgeräte;Bearbeitung;18;Stahl;pulverbeschichtet;26;26;7;0,036;4;54;54;1,0;4;0;0;126;18
PA2025-3660;2025-11-28;Standard;7;Bestandskunde;Logistiktechnik;Bearbeitung;18;Stahl;pulverbeschichtet;26;26;7;0,036;4;54;54;1,0;4;0;0;126;18
PA2025-3661;2025-12-01;Standard;14;Bestandskunde;Sonstige;Bearbeitung;14;Stahl;pulverbeschichtet;28;28;15;0,042;4;42;42;1,0;4;0;0;112;14
PA2025-3662;2025-12-01;Standard;7;Bestandskunde;Automobilindustrie;Bearbeitung;8;Stahl;pulverbeschichtet;26;26;7;0,016;4;24;24;1,0;4;0;0;56;8
PA2025-3663;2025-11-26;Standard;12;Bestandskunde;Haushaltsgeräte;Bearbeitung;17;Stahl;pulverbeschichtet;26;26;7;0,034;4;51;51;1,0;4;0;0;119;17
PA2025-3664;2025-11-29;Standard;15;Bestandskunde;Medizintechnik;Bearbeitung;3;Stahl;pulverbeschichtet;26;26;7;0,006;4;9;9;1,0;4;0;0;21;3
PA2025-3665;2025-11-26;Standard;14;Bestandskunde;Sonstige;Bearbeitung;13;Stahl;pulverbeschichtet;26;26;7;0,026;4;39;39;1,0;4;0;0;91;13
PA2025-3666;2025-12-01;Standard;8;Bestandskunde;Logistiktechnik;Bearbeitung;4;Stahl;pulverbeschichtet;26;26;7;0,008;4;12;12;1,0;4;0;0;28;4
PA2025-3667;2025-11-30;Änderung;14;Bestandskunde;Sonstige;Bearbeitung;1;Stahl;pulverbeschichtet;28;28;15;0,003;4;3;3;1,0;4;0;0;8;1
PA2025-3668;2025-12-01;Standard;9;Bestandskunde;Sonstige;Bearbeitung;4;Stahl;pulverbeschichtet;26;26;7;0,008;4;12;12;1,0;4;0;0;28;4
PA2025-3669;2025-12-02;Standard;8;Bestandskunde;Maschinenbau;Bearbeitung;15;Stahl;pulverbeschichtet;28;28;15;0,045;4;45;45;1,0;4;0;0;120;15
PA2025-3670;2025-11-28;Standard;9;Bestandskunde;Automobilindustrie;Bearbeitung;6;Stahl;pulverbeschichtet;28;28;15;0,018;4;18;18;1,0;4;0;0;48;6
PA2025-3671;2025-11-28;Standard;10;Bestandskunde;Automobilindustrie;Bearbeitung;7;Stahl;pulverbeschichtet;28;28;15;0,021;4;21;21;1,0;4;0;0;56;7
PA2025-3672;2025-11-27;Standard;10;Bestandskunde;Haushaltsgeräte;Bearbeitung;19;Stahl;pulverbeschichtet;26;26;7;0,038;4;57;57;1,0;4;0;0;133;19
PA2025-3673;2025-12-02;Standard;5;Bestandskunde;Automobilindustrie;Bearbeitung;14;Stahl;pulverbeschichtet;28;28;15;0,042;4;42;42;1,0;4;0;0;112;14
PA2025-3674;2025-11-28;Änderung;13;Bestandskunde;Automobilindustrie;Bearbeitung;1;Stahl;pulverbeschichtet;28;28;15;0,003;4;3;3;1,0;4;0;0;8;1
PA2025-3675;2025-11-30;Standard;10;Bestandskunde;Sonstige;Bearbeitung;4;Stahl;pulverbeschichtet;28;28;15;0,012;4;12;12;1,0;4;0;0;32;4
PA2025-3676;2025-11-29;Änderung;5;Bestandskunde;Sonstige;Bearbeitung;19;Stahl;pulverbeschichtet;26;26;7;0,038;4;57;57;1,0;4;0;0;133;19
PA2025-3677;2025-11-29;Standard;9;Bestandskunde;Maschinenbau;Bearbeitung;19;Stahl;pulverbeschichtet;26;26;7;0,038;4;57;57;1,0;4;0;0;133;19
PA2025-3678;2025-11-27;Standard;8;Neukunde;Automobilindustrie;Bearbeitung;7;Stahl;pulverbeschichtet;26;26;7;0,014;4;21;21;1,0;4;0;0;49;7
PA2025-3679;2025-11-29;Standard;15;Bestandskunde;Logistiktechnik;Bearbeitung;9;Stahl;pulverbeschichtet;28;28;15;0,027;4;27;27;1,0;4;0;0;72;9
PA2025-3680;2025-11-26;Standard;9;Bestandskunde;Maschinenbau;Bearbeitung;3;Stahl;pulverbeschichtet;26;26;7;0,006;4;9;9;1,0;4;0;0;21;3
PA2025-3681;2025-11-30;Standard;9;Bestandskunde;Medizintechnik;Bearbeitung;18;Stahl;pulverbeschichtet;28;28;15;0,054;4;54;54;1,0;4;0;0;144;18
PA2025-3682;2025-11-29;Standard;4;Bestandskunde;Logistiktechnik;Bearbeitung;19;Stahl;pulverbeschichtet;26;26;7;0,038;4;57;57;1,0;4;0;0;133;19
PA2025-3683;2025-11-26;Änderung;10;Bestandskunde;Automobilindustrie;Bearbeitung;2;Stahl;pulverbeschichtet;26;26;7;0,004;4;6;6;1,0;4;0;0;14;2
PA2025-3684;2025-12-02;Standard;13;Bestandskunde;Automobilindustrie;Bearbeitung;18;Stahl;pulverbeschichtet;26;26;7;0,036;4;54;54;1,0;4;0;0;126;18
PA2025-3685;2025-11-30;Änderung;5;Bestandskunde;Maschinenbau;Bearbeitung;7;Stahl;pulverbeschichtet;26;26;7;0,014;4;21;21;1,0;4;0;0;49;7
PA2025-3686;2025-12-01;Änderung;11;Bestandskunde;Sonstige;Bearbeitung;5;Stahl;pulverbeschichtet;28;28;15;0,015;4;15;15;1,0;4;0;0;40;5
PA2025-3687;2025-11-28;Standard;7;Bestandskunde;Logistiktechnik;Bearbeitung;16;Stahl;pulverbeschichtet;26;26;7;0,032;4;48;48;1,0;4;0;0;112;16
PA2025-3688;2025-12-02;Standard;6;Bestandskunde;Maschinenbau;Bearbeitung;2;Stahl;pulverbeschichtet;26;26;7;0,004;4;6;6;1,0;4;0;0;14;2
PA2025-3689;2025-12-02;Standard;14;Bestandskunde;Maschinenbau;Bearbeitung;3;Stahl;pulverbeschichtet;26;26;7;0,006;4;9;9;1,0;4;0;0;21;3
PA2025-3690;2025-11-27;Änderung;6;Bestandskunde;Logistiktechnik;Bearbeitung;10;Stahl;pulverbeschichtet;28;28;15;0,03;4;30;30;1,0;4;0;0;80;10
PA2025-3691;2025-12-05;Standard;13;Bestandskunde;Medizintechnik;Bearbeitung;17;Stahl;pulverbeschichtet;26;26;7;0,034;4;51;51;1,0;4;0;0;119;17
PA2025-3692;2025-12-03;Standard;6;Bestandskunde;Logistiktechnik;Bearbeitung;10;Stahl;pulverbeschichtet;26;26;7;0,02;4;30;30;1,0;4;0;0;70;10
PA2025-3693;2025-12-06;Standard;5;Bestandskunde;Logistiktechnik;Bearbeitung;14;Stahl;pulverbeschichtet;28;28;15;0,042;4;42;42;1,0;4;0;0;112;14
PA2025-3694;2025-12-05;Änderung;14;Bestandskunde;Maschinenbau;Bearbeitung;7;Stahl;pulverbeschichtet;28;28;15;0,021;4;21;21;1,0;4;0;0;56;7
PA2025-3695;2025-12-07;Änderung;5;Bestandskunde;Automobilindustrie;Bearbeitung;10;Stahl;pulverbeschichtet;26;26;7;0,02;4;30;30;1,0;4;0;0;70;10
PA2025-3696;2025-12-03;Standard;10;Bestandskunde;Automobilindustrie;Bearbeitung;4;Stahl;pulverbeschichtet;26;26;7;0,008;4;12;12;1,0;4;0;0;28;4
PA2025-3697;2025-12-03;Standard;5;Bestandskunde;Sonstige;Bearbeitung;11;Stahl;pulverbeschichtet;28;28;15;0,033;4;33;33;1,0;4;0;0;88;11
PA2025-3698;2025-12-03;Änderung;12;Bestandskunde;Automobilindustrie;Bearbeitung;6;Stahl;pulverbeschichtet;26;26;7;0,012;4;18;18;1,0;4;0;0;42;6
PA2025-3699;2025-12-06;Änderung;10;Bestandskunde;Logistiktechnik;Bearbeitung;11;Stahl;pulverbeschichtet;28;28;15;0,033;4;33;33;1,0;4;0;0;88;11
PA2025-3700;2025-12-08;Standard;10;Bestandskunde;Sonstige;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-3701;2025-12-08;Änderung;5;Bestandskunde;Medizintechnik;Bearbeitung;18;Stahl;pulverbeschichtet;28;28;15;0,054;4;54;54;1,0;4;0;0;144;18
PA2025-3702;2025-12-07;Standard;12;Bestandskunde;Automobilindustrie;Bearbeitung;17;Stahl;pulverbeschichtet;28;28;15;0,051;4;51;51;1,0;4;0;0;136;17
PA2025-3703;2025-12-03;Standard;12;Bestandskunde;Logistiktechnik;Bearbeitung;11;Stahl;pulverbeschichtet;26;26;7;0,022;4;33;33;1,0;4;0;0;77;11
PA2025-3704;2025-12-05;Änderung;11;Bestandskunde;Medizintechnik;Bearbeitung;17;Stahl;pulverbeschichtet;28;28;15;0,051;4;51;51;1,0;4;0;0;136;17
PA2025-3705;2025-12-09;Standard;8;Bestandskunde;Logistiktechnik;Bearbeitung;15;Stahl;pulverbeschichtet;28;28;15;0,045;4;45;45;1,0;4;0;0;120;15
PA2025-3706;2025-12-06;Änderung;6;Bestandskunde;Maschinenbau;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-3707;2025-12-06;Standard;4;Bestandskunde;Haushaltsgeräte;Bearbeitung;3;Stahl;pulverbeschichtet;26;26;7;0,006;4;9;9;1,0;4;0;0;21;3
PA2025-3708;2025-12-05;Standard;5;Bestandskunde;Maschinenbau;Bearbeitung;13;Stahl;pulverbeschichtet;28;28;15;0,039;4;39;39;1,0;4;0;0;104;13
PA2025-3709;2025-12-05;Standard;4;Bestandskunde;Logistiktechnik;Bearbeitung;4;Stahl;pulverbeschichtet;28;28;15;0,012;4;12;12;1,0;4;0;0;32;4
PA2025-3710;2025-12-08;Standard;14;Bestandskunde;Automobilindustrie;Bearbeitung;9;Stahl;pulverbeschichtet;26;26;7;0,018;4;27;27;1,0;4;0;0;63;9
PA2025-3711;2025-12-04;Standard;6;Bestandskunde;Automobilindustrie;Bearbeitung;7;Stahl;pulverbeschichtet;26;26;7;0,014;4;21;21;1,0;4;0;0;49;7
PA2025-3712;2025-12-05;Standard;6;Bestandskunde;Logistiktechnik;Bearbeitung;5;Stahl;pulverbeschichtet;26;26;7;0,01;4;15;15;1,0;4;0;0;35;5
PA2025-3713;2025-12-07;Änderung;7;Bestandskunde;Automobilindustrie;Bearbeitung;16;Stahl;pulverbeschichtet;26;26;7;0,032;4;48;48;1,0;4;0;0;112;16
PA2025-3714;2025-12-07;Standard;9;Bestandskunde;Sonstige;Bearbeitung;20;Stahl;pulverbeschichtet;28;28;15;0,06;4;60;60;1,0;4;0;0;160;20
PA2025-3715;2025-12-03;Standard;9;Bestandskunde;Maschinenbau;Bearbeitung;18;Stahl;pulverbeschichtet;28;28;15;0,054;4;54;54;1,0;4;0;0;144;18
PA2025-3716;2025-12-07;Standard;6;Bestandskunde;Sonstige;Bearbeitung;4;Stahl;pulverbeschichtet;28;28;15;0,012;4;12;12;1,0;4;0;0;32;4
PA2025-3717;2025-12-05;Standard;3;Bestandskunde;Automobilindustrie;Bearbeitung;11;Stahl;pulverbeschichtet;26;26;7;0,022;4;33;33;1,0;4;0;0;77;11
PA2025-3718;2025-12-09;Standard;13;Bestandskunde;Haushaltsgeräte;Bearbeitung;17;Stahl;pulverbeschichtet;26;26;7;0,034;4;51;51;1,0;4;0;0;119;17
PA2025-3719;2025-12-09;Standard;13;Bestandskunde;Sonstige;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-3720;2025-12-03;Standard;13;Bestandskunde;Maschinenbau;Bearbeitung;18;Stahl;pulverbeschichtet;28;28;15;0,054;4;54;54;1,0;4;0;0;144;18
PA2025-3721;2025-12-03;Änderung;10;Bestandskunde;Haushaltsgeräte;Bearbeitung;11;Stahl;pulverbeschichtet;26;26;7;0,022;4;33;33;1,0;4;0;0;77;11
PA2025-3722;2025-12-03;Standard;11;Bestandskunde;Maschinenbau;Bearbeitung;17;Stahl;pulverbeschichtet;26;26;7;0,034;4;51;51;1,0;4;0;0;119;17
PA2025-3723;2025-12-05;Standard;14;Bestandskunde;Automobilindustrie;Bearbeitung;10;Stahl;pulverbeschichtet;26;26;7;0,02;4;30;30;1,0;4;0;0;70;10
PA2025-3724;2025-12-04;Änderung;5;Bestandskunde;Automobilindustrie;Bearbeitung;20;Stahl;pulverbeschichtet;26;26;7;0,04;4;60;60;1,0;4;0;0;140;20
PA2025-3725;2025-12-06;Standard;9;Bestandskunde;Maschinenbau;Bearbeitung;18;Stahl;pulverbeschichtet;26;26;7;0,036;4;54;54;1,0;4;0;0;126;18
PA2025-3726;2025-12-06;Änderung;5;Bestandskunde;Sonstige;Bearbeitung;20;Stahl;pulverbeschichtet;26;26;7;0,04;4;60;60;1,0;4;0;0;140;20
PA2025-3727;2025-12-04;Standard;11;Bestandskunde;Maschinenbau;Bearbeitung;11;Stahl;pulverbeschichtet;28;28;15;0,033;4;33;33;1,0;4;0;0;88;11
PA2025-3728;2025-12-06;Standard;11;Bestandskunde;Sonstige;Bearbeitung;1;Stahl;pulverbeschichtet;28;28;15;0,003;4;3;3;1,0;4;0;0;8;1
PA2025-3729;2025-12-07;Änderung;5;Bestandskunde;Sonstige;Bearbeitung;14;Stahl;pulverbeschichtet;28;28;15;0,042;4;42;42;1,0;4;0;0;112;14
PA2025-3730;2025-12-05;Änderung;5;Bestandskunde;Haushaltsgeräte;Bearbeitung;14;Stahl;pulverbeschichtet;26;26;7;0,028;4;42;42;1,0;4;0;0;98;14
PA2025-3731;2025-12-03;Standard;4;Bestandskunde;Maschinenbau;Bearbeitung;8;Stahl;pulverbeschichtet;26;26;7;0,016;4;24;24;1,0;4;0;0;56;8
PA2025-3732;2025-12-09;Standard;9;Bestandskunde;Logistiktechnik;Bearbeitung;3;Stahl;pulverbeschichtet;26;26;7;0,006;4;9;9;1,0;4;0;0;21;3
PA2025-3733;2025-12-04;Standard;13;Bestandskunde;Haushaltsgeräte;Bearbeitung;14;Stahl;pulverbeschichtet;28;28;15;0,042;4;42;42;1,0;4;0;0;112;14
PA2025-3734;2025-12-07;Änderung;5;Bestandskunde;Logistiktechnik;Bearbeitung;1;Stahl;pulverbeschichtet;26;26;7;0,002;4;3;3;1,0;4;0;0;7;1
PA2025-3735;2025-12-06;Änderung;12;Bestandskunde;Haushaltsgeräte;Bearbeitung;20;Stahl;pulverbeschichtet;28;28;15;0,06;4;60;60;1,0;4;0;0;160;20
PA2025-3736;2025-12-05;Standard;10;Bestandskunde;Medizintechnik;Bearbeitung;6;Stahl;pulverbeschichtet;28;28;15;0,018;4;18;18;1,0;4;0;0;48;6
PA2025-3737;2025-12-07;Standard;10;Bestandskunde;Maschinenbau;Bearbeitung;5;Stahl;pulverbeschichtet;28;28;15;0,015;4;15;15;1,0;4;0;0;40;5
PA2025-3738;2025-12-04;Änderung;10;Bestandskunde;Maschinenbau;Bearbeitung;9;Stahl;pulverbeschichtet;28;28;15;0,027;4;27;27;1,0;4;0;0;72;9
PA2025-3739;2025-12-08;Standard;7;Bestandskunde;Sonstige;Bearbeitung;11;Stahl;pulverbeschichtet;26;26;7;0,022;4;33;33;1,0;4;0;0;77;11
PA2025-3740;2025-12-07;Standard;6;Bestandskunde;Logistiktechnik;Bearbeitung;15;Stahl;pulverbeschichtet;26;26;7;0,03;4;45;45;1,0;4;0;0;105;15
PA2025-3741;2025-12-03;Standard;12;Bestandskunde;Sonstige;Bearbeitung;13;Stahl;pulverbeschichtet;28;28;15;0,039;4;39;39;1,0;4;0;0;104;13
PA2025-3742;2025-12-05;Änderung;6;Bestandskunde;Logistiktechnik;Bearbeitung;7;Stahl;pulverbeschichtet;26;26;7;0,014;4;21;21;1,0;4;0;0;49;7
PA2025-3743;2025-12-07;Standard;11;Bestandskunde;Maschinenbau;Bearbeitung;6;Stahl;pulverbeschichtet;26;26;7;0,012;4;18;18;1,0;4;0;0;42;6
PA2025-3744;2025-12-05;Standard;5;Bestandskunde;Automobilindustrie;Bearbeitung;9;Stahl;pulverbeschichtet;26;26;7;0,018;4;27;27;1,0;4;0;0;63;9
PA2025-3745;2025-12-07;Standard;14;Bestandskunde;Medizintechnik;Bearbeitung;20;Stahl;pulverbeschichtet;26;26;7;0,04;4;60;60;1,0;4;0;0;140;20
PA2025-3746;2025-12-04;Änderung;6;Bestandskunde;Automobilindustrie;Bearbeitung;20;Stahl;pulverbeschichtet;26;26;7;0,04;4;60;60;1,0;4;0;0;140;20
PA2025-3747;2025-12-03;Standard;10;Bestandskunde;Automobilindustrie;Bearbeitung;6;Stahl;pulverbeschichtet;26;26;7;0,012;4;18;18;1,0;4;0;0;42;6
PA2025-3748;2025-12-08;Standard;9;Bestandskunde;Maschinenbau;Bearbeitung;13;Stahl;pulverbeschichtet;26;26;7;0,026;4;39;39;1,0;4;0;0;91;13
PA2025-3749;2025-12-09;Standard;3;Bestandskunde;Sonstige;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-3750;2025-12-03;Standard;8;Bestandskunde;Automobilindustrie;Bearbeitung;10;Stahl;pulverbeschichtet;26;26;7;0,02;4;30;30;1,0;4;0;0;70;10
PA2025-3751;2025-12-11;Standard;6;Bestandskunde;Maschinenbau;Bearbeitung;19;Stahl;pulverbeschichtet;28;28;15;0,057;4;57;57;1,0;4;0;0;152;19
PA2025-3752;2025-12-14;Änderung;10;Bestandskunde;Logistiktechnik;Bearbeitung;20;Stahl;pulverbeschichtet;26;26;7;0,04;4;60;60;1,0;4;0;0;140;20
PA2025-3753;2025-12-14;Standard;15;Bestandskunde;Automobilindustrie;Bearbeitung;2;Stahl;pulverbeschichtet;26;26;7;0,004;4;6;6;1,0;4;0;0;14;2
PA2025-3754;2025-12-15;Standard;11;Bestandskunde;Sonstige;Bearbeitung;6;Stahl;pulverbeschichtet;26;26;7;0,012;4;18;18;1,0;4;0;0;42;6
PA2025-3755;2025-12-15;Standard;9;Bestandskunde;Sonstige;Bearbeitung;12;Stahl;pulverbeschichtet;28;28;15;0,036;4;36;36;1,0;4;0;0;96;12
PA2025-3756;2025-12-12;Standard;3;Bestandskunde;Logistiktechnik;Bearbeitung;20;Stahl;pulverbeschichtet;28;28;15;0,06;4;60;60;1,0;4;0;0;160;20
PA2025-3757;2025-12-10;Standard;10;Bestandskunde;Sonstige;Bearbeitung;7;Stahl;pulverbeschichtet;26;26;7;0,014;4;21;21;1,0;4;0;0;49;7
PA2025-3758;2025-12-10;Standard;12;Bestandskunde;Maschinenbau;Bearbeitung;18;Stahl;pulverbeschichtet;26;26;7;0,036;4;54;54;1,0;4;0;0;126;18
PA2025-3759;2025-12-12;Standard;11;Bestandskunde;Sonstige;Bearbeitung;8;Stahl;pulverbeschichtet;26;26;7;0,016;4;24;24;1,0;4;0;0;56;8
PA2025-3760;2025-12-16;Standard;6;Neukunde;Automobilindustrie;Bearbeitung;12;Stahl;pulverbeschichtet;28;28;15;0,036;4;36;36;1,0;4;0;0;96;12
PA2025-3761;2025-12-10;Standard;13;Bestandskunde;Logistiktechnik;Bearbeitung;14;Stahl;pulverbeschichtet;26;26;7;0,028;4;42;42;1,0;4;0;0;98;14
PA2025-3762;2025-12-10;Standard;12;Bestandskunde;Medizintechnik;Bearbeitung;14;Stahl;pulverbeschichtet;28;28;15;0,042;4;42;42;1,0;4;0;0;112;14
PA2025-3763;2025-12-10;Änderung;7;Neukunde;Automobilindustrie;Bearbeitung;11;Stahl;pulverbeschichtet;26;26;7;0,022;4;33;33;1,0;4;0;0;77;11
PA2025-3764;2025-12-10;Standard;12;Bestandskunde;Automobilindustrie;Bearbeitung;20;Stahl;pulverbeschichtet;28;28;15;0,06;4;60;60;1,0;4;0;0;160;20
PA2025-3765;2025-12-11;Standard;8;Bestandskunde;Sonstige;Bearbeitung;16;Stahl;pulverbeschichtet;26;26;7;0,032;4;48;48;1,0;4;0;0;112;16
PA2025-3766;2025-12-13;Standard;15;Bestandskunde;Medizintechnik;Bearbeitung;8;Stahl;pulverbeschichtet;28;28;15;0,024;4;24;24;1,0;4;0;0;64;8
PA2025-3767;2025-12-11;Standard;14;Bestandskunde;Automobilindustrie;Bearbeitung;5;Stahl;pulverbeschichtet;26;26;7;0,01;4;15;15;1,0;4;0;0;35;5
PA2025-3768;2025-12-13;Standard;15;Bestandskunde;Maschinenbau;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-3769;2025-12-13;Änderung;5;Bestandskunde;Sonstige;Bearbeitung;20;Stahl;pulverbeschichtet;28;28;15;0,06;4;60;60;1,0;4;0;0;160;20
PA2025-3770;2025-12-10;Standard;4;Bestandskunde;Automobilindustrie;Bearbeitung;15;Stahl;pulverbeschichtet;28;28;15;0,045;4;45;45;1,0;4;0;0;120;15
PA2025-3771;2025-12-14;Standard;7;Bestandskunde;Sonstige;Bearbeitung;3;Stahl;pulverbeschichtet;28;28;15;0,009;4;9;9;1,0;4;0;0;24;3
PA2025-3772;2025-12-12;Änderung;12;Bestandskunde;Logistiktechnik;Bearbeitung;17;Stahl;pulverbeschichtet;26;26;7;0,034;4;51;51;1,0;4;0;0;119;17
PA2025-3773;2025-12-14;Änderung;9;Bestandskunde;Medizintechnik;Bearbeitung;18;Stahl;pulverbeschichtet;28;28;15;0,054;4;54;54;1,0;4;0;0;144;18
PA2025-3774;2025-12-13;Änderung;8;Bestandskunde;Maschinenbau;Bearbeitung;11;Stahl;pulverbeschichtet;28;28;15;0,033;4;33;33;1,0;4;0;0;88;11
PA2025-3775;2025-12-11;Änderung;15;Bestandskunde;Maschinenbau;Bearbeitung;9;Stahl;pulverbeschichtet;26;26;7;0,018;4;27;27;1,0;4;0;0;63;9
PA2025-3776;2025-12-16;Standard;12;Bestandskunde;Sonstige;Bearbeitung;10;Stahl;pulverbeschichtet;26;26;7;0,02;4;30;30;1,0;4;0;0;70;10
PA2025-3777;2025-12-13;Änderung;9;Bestandskunde;Maschinenbau;Bearbeitung;5;Stahl;pulverbeschichtet;26;26;7;0,01;4;15;15;1,0;4;0;0;35;5
PA2025-3778;2025-12-12;Änderung;10;Bestandskunde;Haushaltsgeräte;Bearbeitung;8;Stahl;pulverbeschichtet;28;28;15;0,024;4;24;24;1,0;4;0;0;64;8
PA2025-3779;2025-12-15;Standard;13;Bestandskunde;Medizintechnik;Bearbeitung;20;Stahl;pulverbeschichtet;28;28;15;0,06;4;60;60;1,0;4;0;0;160;20
PA2025-3780;2025-12-12;Standard;15;Bestandskunde;Automobilindustrie;Bearbeitung;14;Stahl;pulverbeschichtet;28;28;15;0,042;4;42;42;1,0;4;0;0;112;14
PA2025-3781;2025-12-12;Standard;10;Bestandskunde;Sonstige;Bearbeitung;1;Stahl;pulverbeschichtet;26;26;7;0,002;4;3;3;1,0;4;0;0;7;1
PA2025-3782;2025-12-15;Standard;7;Bestandskunde;Maschinenbau;Bearbeitung;19;Stahl;pulverbeschichtet;28;28;15;0,057;4;57;57;1,0;4;0;0;152;19
PA2025-3783;2025-12-12;Standard;11;Bestandskunde;Maschinenbau;Bearbeitung;4;Stahl;pulverbeschichtet;26;26;7;0,008;4;12;12;1,0;4;0;0;28;4
PA2025-3784;2025-12-16;Standard;13;Bestandskunde;Logistiktechnik;Bearbeitung;14;Stahl;pulverbeschichtet;26;26;7;0,028;4;42;42;1,0;4;0;0;98;14
PA2025-3785;2025-12-14;Standard;10;Bestandskunde;Sonstige;Bearbeitung;20;Stahl;pulverbeschichtet;28;28;15;0,06;4;60;60;1,0;4;0;0;160;20
PA2025-3786;2025-12-16;Standard;8;Bestandskunde;Maschinenbau;Bearbeitung;5;Stahl;pulverbeschichtet;28;28;15;0,015;4;15;15;1,0;4;0;0;40;5
PA2025-3787;2025-12-14;Standard;6;Bestandskunde;Automobilindustrie;Bearbeitung;12;Stahl;pulverbeschichtet;26;26;7;0,024;4;36;36;1,0;4;0;0;84;12
PA2025-3788;2025-12-11;Standard;7;Bestandskunde;Logistiktechnik;Bearbeitung;18;Stahl;pulverbeschichtet;26;26;7;0,036;4;54;54;1,0;4;0;0;126;18
PA2025-3789;2025-12-12;Standard;14;Bestandskunde;Sonstige;Bearbeitung;5;Stahl;pulverbeschichtet;26;26;7;0,01;4;15;15;1,0;4;0;0;35;5
PA2025-3790;2025-12-16;Standard;15;Bestandskunde;Maschinenbau;Bearbeitung;15;Stahl;pulverbeschichtet;28;28;15;0,045;4;45;45;1,0;4;0;0;120;15
PA2025-3791;2025-12-11;Standard;15;Bestandskunde;Maschinenbau;Bearbeitung;18;Stahl;pulverbeschichtet;26;26;7;0,036;4;54;54;1,0;4;0;0;126;18
PA2025-3792;2025-12-11;Standard;13;Bestandskunde;Automobilindustrie;Bearbeitung;2;Stahl;pulverbeschichtet;26;26;7;0,004;4;6;6;1,0;4;0;0;14;2
PA2025-3793;2025-12-10;Änderung;12;Bestandskunde;Medizintechnik;Bearbeitung;15;Stahl;pulverbeschichtet;28;28;15;0,045;4;45;45;1,0;4;0;0;120;15
