order_id,customer,product_id,variant,order_date,due_date,is_rush,priority,quantity
O-03225,Becksbrauerei,P-DV,P-DV-V3,2024-10-09,2024-10-26,False,normal,8
O-03226,Becksbrauerei,P-KK,P-KK-V3,2024-10-08,2024-10-22,False,normal,11
O-03227,Becksbrauerei,P-KK,P-KK-V1,2024-10-13,2024-10-26,False,normal,5
O-03228,Becksbrauerei,P-DV,P-DV-V3,2024-10-13,2024-10-31,False,normal,16
O-03229,"Johnson, Duncan and Black",P-KK,P-KK-V3,2024-10-09,2024-10-17,False,normal,15
O-03230,Becksbrauerei,P-DV,P-DV-V2,2024-10-13,2024-10-21,False,normal,19
O-03231,Becksbrauerei,P-DV,P-DV-V3,2024-10-07,2024-10-22,False,normal,2
O-03232,Becksbrauerei,P-DV,P-DV-V1,2024-10-08,2024-10-25,True,hoch,10
O-03233,Becksbrauerei,P-DV,P-DV-V3,2024-10-13,2024-10-29,False,normal,15
O-03234,Becksbrauerei,P-DV,P-DV-V1,2024-10-07,2024-10-23,True,hoch,15
O-03235,Becksbrauerei,P-KK,P-KK-V1,2024-10-13,2024-11-03,False,normal,9
O-03236,"Byrd, Oliver and Martinez",P-DV,P-DV-V3,2024-10-12,2024-10-24,False,normal,7
O-03237,Becksbrauerei,P-KK,P-KK-V4,2024-10-09,2024-10-23,False,normal,6
O-03238,Becksbrauerei,P-DV,P-DV-V2,2024-10-13,2024-10-20,False,normal,11
O-03239,Becksbrauerei,P-DV,P-DV-V3,2024-10-08,2024-10-25,True,hoch,11
O-03240,Becksbrauerei,P-DV,P-DV-V2,2024-10-12,2024-11-02,False,normal,15
O-03241,Becksbrauerei,P-KK,P-KK-V3,2024-10-07,2024-10-26,False,normal,1
O-03242,Thompson-Joyce,P-DV,P-DV-V3,2024-10-10,2024-10-21,False,normal,7
O-03243,Stokes and Sons,P-DV,P-DV-V1,2024-10-12,2024-10-29,False,normal,12
O-03244,Henderson Ltd,P-KK,P-KK-V2,2024-10-11,2024-10-29,False,normal,20
O-03245,Becksbrauerei,P-KK,P-KK-V4,2024-10-12,2024-10-17,False,normal,17
O-03246,Harris-Carson,P-DV,P-DV-V3,2024-10-12,2024-10-24,False,normal,12
O-03247,Flowers LLC,P-KK,P-KK-V3,2024-10-07,2024-10-23,False,normal,20
O-03248,Bartlett-Sloan,P-KK,P-KK-V4,2024-10-08,2024-10-26,False,normal,11
O-03249,Miller PLC,P-DV,P-DV-V2,2024-10-09,2024-10-14,False,normal,11
O-03250,Arnold-Gates,P-DV,P-DV-V2,2024-10-07,2024-10-27,False,normal,16
O-03251,Becksbrauerei,P-DV,P-DV-V2,2024-10-09,2024-10-19,False,normal,1
O-03252,"Ellis, Marks and Buchanan",P-KK,P-KK-V3,2024-10-08,2024-10-18,False,normal,5
O-03253,Becksbrauerei,P-DV,P-DV-V3,2024-10-08,2024-10-18,True,hoch,5
O-03254,"Matthews, Harrington and Rodriguez",P-DV,P-DV-V1,2024-10-07,2024-10-14,False,normal,16
O-03255,Becksbrauerei,P-DV,P-DV-V3,2024-10-07,2024-10-27,True,hoch,10
O-03256,Becksbrauerei,P-KK,P-KK-V3,2024-10-07,2024-10-21,False,normal,19
O-03257,Hernandez PLC,P-KK,P-KK-V1,2024-10-09,2024-10-19,False,normal,19
O-03258,"Chang, Ayers and Buckley",P-KK,P-KK-V2,2024-10-11,2024-10-21,False,normal,14
O-03259,Becksbrauerei,P-KK,P-KK-V1,2024-10-09,2024-10-19,False,normal,3
O-03260,Becksbrauerei,P-KK,P-KK-V4,2024-10-11,2024-10-16,False,normal,1
O-03261,"Chan, Floyd and Dillon",P-KK,P-KK-V1,2024-10-10,2024-10-21,False,normal,11
O-03262,Becksbrauerei,P-KK,P-KK-V1,2024-10-09,2024-10-20,False,normal,15
O-03263,Humphrey-Baker,P-KK,P-KK-V3,2024-10-09,2024-10-26,False,normal,15
O-03264,Becksbrauerei,P-KK,P-KK-V3,2024-10-13,2024-11-01,False,normal,18
O-03265,"Washington, Lynch and Johnson",P-KK,P-KK-V2,2024-10-11,2024-10-17,False,normal,11
O-03266,Becksbrauerei,P-DV,P-DV-V1,2024-10-08,2024-10-24,False,normal,18
O-03267,Becksbrauerei,P-DV,P-DV-V1,2024-10-12,2024-10-24,False,normal,15
O-03268,Becksbrauerei,P-KK,P-KK-V4,2024-10-08,2024-10-15,False,normal,13
O-03269,Powell-Montgomery,P-KK,P-KK-V3,2024-10-12,2024-10-18,False,normal,14
O-03270,Becksbrauerei,P-KK,P-KK-V2,2024-10-13,2024-10-31,False,normal,11
O-03271,Becksbrauerei,P-KK,P-KK-V4,2024-10-20,2024-10-30,False,normal,7
O-03272,"Steele, Williams and Preston",P-DV,P-DV-V2,2024-10-18,2024-11-03,True,hoch,17
O-03273,Becksbrauerei,P-DV,P-DV-V2,2024-10-20,2024-10-25,False,normal,12
O-03274,Becksbrauerei,P-DV,P-DV-V1,2024-10-15,2024-10-21,False,normal,4
O-03275,Vaughn-Williams,P-KK,P-KK-V1,2024-10-15,2024-10-25,False,normal,10
O-03276,Mccall-Prince,P-KK,P-KK-V1,2024-10-16,2024-10-29,False,normal,19
O-03277,Becksbrauerei,P-KK,P-KK-V2,2024-10-15,2024-10-31,False,normal,6
O-03278,Becksbrauerei,P-KK,P-KK-V2,2024-10-15,2024-10-31,True,hoch,12
O-03279,Morgan LLC,P-DV,P-DV-V2,2024-10-20,2024-10-26,True,hoch,8
O-03280,Becksbrauerei,P-DV,P-DV-V2,2024-10-16,2024-10-22,False,normal,17
O-03281,Ramirez-Vasquez,P-DV,P-DV-V3,2024-10-20,2024-10-31,False,normal,8
O-03282,Becksbrauerei,P-KK,P-KK-V2,2024-10-16,2024-10-28,False,normal,14
O-03283,"Cohen, Compton and Perez",P-KK,P-KK-V1,2024-10-20,2024-10-25,False,normal,18
O-03284,Becksbrauerei,P-KK,P-KK-V1,2024-10-15,2024-10-28,False,normal,19
O-03285,Becksbrauerei,P-KK,P-KK-V4,2024-10-20,2024-11-04,False,normal,20
O-03286,Becksbrauerei,P-KK,P-KK-V1,2024-10-14,2024-10-23,False,normal,7
O-03287,Becksbrauerei,P-KK,P-KK-V4,2024-10-17,2024-10-31,False,normal,3
O-03288,Becksbrauerei,P-KK,P-KK-V4,2024-10-15,2024-10-28,False,normal,15
O-03289,Becksbrauerei,P-DV,P-DV-V3,2024-10-20,2024-10-28,False,normal,15
O-03290,Mccann-Ramos,P-KK,P-KK-V2,2024-10-14,2024-11-03,False,normal,5
O-03291,Adams-Butler,P-DV,P-DV-V2,2024-10-17,2024-11-01,False,normal,13
O-03292,"Davis, Alexander and Mcintyre",P-DV,P-DV-V2,2024-10-14,2024-10-23,False,normal,14
O-03293,Becksbrauerei,P-KK,P-KK-V4,2024-10-20,2024-11-01,True,hoch,6
O-03294,Becksbrauerei,P-DV,P-DV-V2,2024-10-20,2024-10-29,False,normal,4
O-03295,Becksbrauerei,P-KK,P-KK-V3,2024-10-19,2024-10-31,False,normal,11
O-03296,Becksbrauerei,P-KK,P-KK-V3,2024-10-15,2024-10-24,True,hoch,10
O-03297,Becksbrauerei,P-KK,P-KK-V1,2024-10-18,2024-11-06,False,normal,5
O-03298,Figueroa-Malone,P-DV,P-DV-V2,2024-10-18,2024-10-27,False,normal,5
O-03299,Becksbrauerei,P-KK,P-KK-V1,2024-10-18,2024-10-30,False,normal,11
O-03300,Becksbrauerei,P-KK,P-KK-V2,2024-10-19,2024-10-24,False,normal,16
O-03301,Becksbrauerei,P-KK,P-KK-V4,2024-10-17,2024-11-03,False,normal,7
O-03302,Becksbrauerei,P-KK,P-KK-V2,2024-10-18,2024-11-05,False,normal,20
O-03303,Becksbrauerei,P-KK,P-KK-V2,2024-10-16,2024-11-04,False,normal,14
O-03304,Nicholson-Robertson,P-DV,P-DV-V1,2024-10-18,2024-11-02,False,normal,12
O-03305,Jones Ltd,P-KK,P-KK-V2,2024-10-20,2024-11-04,False,normal,16
O-03306,Becksbrauerei,P-KK,P-KK-V4,2024-10-20,2024-10-30,True,hoch,13
O-03307,"Powell, Deleon and Warren",P-DV,P-DV-V1,2024-10-19,2024-10-29,False,normal,11
O-03308,Becksbrauerei,P-DV,P-DV-V1,2024-10-20,2024-11-06,False,normal,6
O-03309,Becksbrauerei,P-DV,P-DV-V1,2024-10-20,2024-10-28,False,normal,13
O-03310,Becksbrauerei,P-KK,P-KK-V3,2024-10-17,2024-10-27,False,normal,9
O-03311,Becksbrauerei,P-KK,P-KK-V1,2024-10-14,2024-10-24,False,normal,9
O-03312,"Johnson, Lee and Whitaker",P-KK,P-KK-V3,2024-10-18,2024-10-28,False,normal,20
O-03313,Becksbrauerei,P-DV,P-DV-V2,2024-10-15,2024-11-03,True,hoch,1
O-03314,Becksbrauerei,P-DV,P-DV-V2,2024-10-20,2024-10-26,False,normal,7
O-03315,Becksbrauerei,P-KK,P-KK-V1,2024-10-17,2024-10-31,False,normal,8
O-03316,Becksbrauerei,P-KK,P-KK-V1,2024-10-19,2024-10-26,False,normal,7
O-03317,Becksbrauerei,P-KK,P-KK-V2,2024-10-15,2024-10-29,False,normal,19
O-03318,Becksbrauerei,P-KK,P-KK-V4,2024-10-20,2024-10-25,False,normal,1
O-03319,Becksbrauerei,P-KK,P-KK-V4,2024-10-17,2024-10-23,False,normal,4
O-03320,Becksbrauerei,P-DV,P-DV-V1,2024-10-17,2024-11-04,False,normal,7
O-03321,Becksbrauerei,P-DV,P-DV-V1,2024-10-14,2024-10-29,False,normal,9
O-03322,Wright Group,P-DV,P-DV-V1,2024-10-17,2024-11-04,False,normal,4
O-03323,Becksbrauerei,P-KK,P-KK-V2,2024-10-20,2024-11-07,True,hoch,20
O-03324,Becksbrauerei,P-DV,P-DV-V2,2024-10-19,2024-10-26,False,normal,7
O-03325,Becksbrauerei,P-KK,P-KK-V4,2024-10-16,2024-10-29,False,normal,7
O-03326,Becksbrauerei,P-DV,P-DV-V1,2024-10-17,2024-11-06,False,normal,12
O-03327,Hull Ltd,P-DV,P-DV-V2,2024-10-20,2024-10-26,False,normal,9
O-03328,Hill Group,P-DV,P-DV-V1,2024-10-18,2024-10-24,False,normal,3
O-03329,Becksbrauerei,P-DV,P-DV-V2,2024-10-20,2024-11-04,True,hoch,1
O-03330,"Sanders, Leblanc and Maldonado",P-KK,P-KK-V4,2024-10-18,2024-10-29,False,normal,2
O-03331,Becksbrauerei,P-KK,P-KK-V3,2024-10-25,2024-11-06,False,normal,9
O-03332,Becksbrauerei,P-KK,P-KK-V4,2024-10-22,2024-11-03,False,normal,11
O-03333,Watson PLC,P-KK,P-KK-V4,2024-10-25,2024-11-07,False,normal,1
O-03334,Becksbrauerei,P-KK,P-KK-V3,2024-10-27,2024-11-10,False,normal,8
O-03335,Becksbrauerei,P-DV,P-DV-V1,2024-10-24,2024-10-30,False,normal,7
O-03336,Becksbrauerei,P-DV,P-DV-V3,2024-10-26,2024-11-08,True,hoch,1
O-03337,Becksbrauerei,P-DV,P-DV-V1,2024-10-25,2024-11-09,False,normal,9
O-03338,Thompson-Harrell,P-KK,P-KK-V1,2024-10-24,2024-11-06,False,normal,20
O-03339,Becksbrauerei,P-KK,P-KK-V1,2024-10-25,2024-11-06,False,normal,14
O-03340,Becksbrauerei,P-KK,P-KK-V3,2024-10-24,2024-11-11,False,normal,15
O-03341,"Arnold, Cooper and Monroe",P-DV,P-DV-V2,2024-10-22,2024-11-10,True,hoch,3
O-03342,Becksbrauerei,P-DV,P-DV-V3,2024-10-27,2024-11-12,False,normal,14
O-03343,Becksbrauerei,P-DV,P-DV-V1,2024-10-26,2024-11-12,False,normal,3
O-03344,Curry-Barker,P-DV,P-DV-V3,2024-10-23,2024-10-30,False,normal,20
O-03345,Johnson-Williams,P-KK,P-KK-V1,2024-10-22,2024-11-10,False,normal,19
O-03346,Becksbrauerei,P-KK,P-KK-V1,2024-10-27,2024-11-17,False,normal,15
O-03347,"Chan, Lewis and Walker",P-DV,P-DV-V1,2024-10-23,2024-11-04,False,normal,14
O-03348,Becksbrauerei,P-KK,P-KK-V3,2024-10-21,2024-11-02,False,normal,14
O-03349,Becksbrauerei,P-KK,P-KK-V2,2024-10-21,2024-11-07,False,normal,7
O-03350,Becksbrauerei,P-KK,P-KK-V4,2024-10-24,2024-11-01,False,normal,6
O-03351,Becksbrauerei,P-DV,P-DV-V2,2024-10-27,2024-11-16,False,normal,3
O-03352,Becksbrauerei,P-KK,P-KK-V4,2024-10-25,2024-11-15,False,normal,11
O-03353,Becksbrauerei,P-KK,P-KK-V4,2024-10-24,2024-11-04,False,normal,6
O-03354,Becksbrauerei,P-DV,P-DV-V2,2024-10-21,2024-11-05,False,normal,1
O-03355,Byrd LLC,P-DV,P-DV-V3,2024-10-22,2024-10-31,False,normal,2
O-03356,"Ortiz, Smith and Deleon",P-DV,P-DV-V3,2024-10-27,2024-11-14,False,normal,18
O-03357,Becksbrauerei,P-DV,P-DV-V3,2024-10-26,2024-11-14,True,hoch,6
O-03358,"Smith, Buck and Holland",P-KK,P-KK-V1,2024-10-24,2024-11-03,False,normal,1
O-03359,Becksbrauerei,P-DV,P-DV-V1,2024-10-27,2024-11-06,False,normal,20
O-03360,Becksbrauerei,P-KK,P-KK-V2,2024-10-24,2024-11-01,False,normal,11
O-03361,"Owen, Walker and Franklin",P-KK,P-KK-V2,2024-10-24,2024-10-31,False,normal,1
O-03362,Becksbrauerei,P-DV,P-DV-V2,2024-10-25,2024-11-07,False,normal,6
O-03363,Becksbrauerei,P-KK,P-KK-V2,2024-10-26,2024-11-07,False,normal,8
O-03364,Becksbrauerei,P-DV,P-DV-V2,2024-10-26,2024-10-31,True,hoch,19
O-03365,Becksbrauerei,P-DV,P-DV-V2,2024-10-21,2024-11-07,False,normal,11
O-03366,Becksbrauerei,P-DV,P-DV-V1,2024-10-21,2024-11-06,False,normal,6
O-03367,Becksbrauerei,P-DV,P-DV-V1,2024-10-25,2024-11-15,False,normal,8
O-03368,Becksbrauerei,P-KK,P-KK-V2,2024-10-27,2024-11-03,False,normal,14
O-03369,Becksbrauerei,P-DV,P-DV-V3,2024-10-27,2024-11-01,False,normal,9
O-03370,Marquez-Fletcher,P-KK,P-KK-V1,2024-10-23,2024-11-13,False,normal,2
O-03371,Becksbrauerei,P-KK,P-KK-V4,2024-10-26,2024-11-08,False,normal,5
O-03372,Coleman-Bennett,P-KK,P-KK-V3,2024-10-21,2024-11-01,False,normal,4
O-03373,Becksbrauerei,P-DV,P-DV-V1,2024-10-25,2024-11-03,False,normal,15
O-03374,Becksbrauerei,P-KK,P-KK-V2,2024-10-21,2024-11-11,False,normal,3
O-03375,Becksbrauerei,P-DV,P-DV-V1,2024-10-24,2024-11-02,False,normal,14
O-03376,Becksbrauerei,P-KK,P-KK-V3,2024-10-27,2024-11-10,False,normal,1
O-03377,Becksbrauerei,P-KK,P-KK-V4,2024-10-22,2024-11-12,False,normal,11
O-03378,Becksbrauerei,P-KK,P-KK-V4,2024-10-26,2024-11-08,True,hoch,1
O-03379,Stevens-Robinson,P-DV,P-DV-V3,2024-10-26,2024-11-03,False,normal,13
O-03380,Becksbrauerei,P-KK,P-KK-V2,2024-10-27,2024-11-16,False,normal,18
O-03381,Becksbrauerei,P-KK,P-KK-V2,2024-10-27,2024-11-01,False,normal,2
O-03382,Becksbrauerei,P-KK,P-KK-V4,2024-10-22,2024-11-04,False,normal,20
O-03383,Becksbrauerei,P-DV,P-DV-V3,2024-10-26,2024-11-05,False,normal,17
O-03384,Byrd-Holloway,P-DV,P-DV-V1,2024-10-21,2024-10-31,True,hoch,5
O-03385,Becksbrauerei,P-DV,P-DV-V1,2024-10-26,2024-11-11,False,normal,19
O-03386,Becksbrauerei,P-KK,P-KK-V2,2024-10-22,2024-11-10,False,normal,18
O-03387,Silva-Smith,P-DV,P-DV-V3,2024-10-24,2024-11-10,False,normal,2
O-03388,"Levy, Franco and Hoffman",P-KK,P-KK-V4,2024-10-26,2024-11-14,True,hoch,10
O-03389,"Lynch, Evans and Rodriguez",P-KK,P-KK-V4,2024-10-23,2024-11-01,False,normal,10
O-03390,Becksbrauerei,P-KK,P-KK-V3,2024-10-23,2024-11-04,False,normal,17
O-03391,Becksbrauerei,P-KK,P-KK-V4,2024-11-03,2024-11-19,False,normal,1
O-03392,Rogers LLC,P-KK,P-KK-V4,2024-11-03,2024-11-16,False,normal,18
O-03393,Becksbrauerei,P-KK,P-KK-V1,2024-10-30,2024-11-18,False,normal,12
O-03394,Becksbrauerei,P-DV,P-DV-V3,2024-10-31,2024-11-18,False,normal,5
O-03395,Becksbrauerei,P-KK,P-KK-V4,2024-10-28,2024-11-14,False,normal,20
O-03396,Becksbrauerei,P-DV,P-DV-V2,2024-11-01,2024-11-08,True,hoch,19
O-03397,"Nguyen, Hill and Douglas",P-DV,P-DV-V3,2024-10-29,2024-11-07,False,normal,6
O-03398,Becksbrauerei,P-DV,P-DV-V1,2024-10-29,2024-11-16,False,normal,13
O-03399,Becksbrauerei,P-DV,P-DV-V2,2024-10-28,2024-11-16,False,normal,14
O-03400,Becksbrauerei,P-KK,P-KK-V2,2024-10-30,2024-11-16,False,normal,20
O-03401,"Evans, Hernandez and Cannon",P-KK,P-KK-V2,2024-10-29,2024-11-13,False,normal,13
O-03402,Becksbrauerei,P-DV,P-DV-V3,2024-10-31,2024-11-19,False,normal,14
O-03403,Becksbrauerei,P-KK,P-KK-V3,2024-10-28,2024-11-09,False,normal,17
O-03404,Becksbrauerei,P-DV,P-DV-V3,2024-11-03,2024-11-15,True,hoch,17
O-03405,Becksbrauerei,P-KK,P-KK-V1,2024-10-29,2024-11-07,False,normal,3
O-03406,Becksbrauerei,P-DV,P-DV-V2,2024-10-28,2024-11-16,False,normal,20
O-03407,Trujillo PLC,P-KK,P-KK-V3,2024-11-02,2024-11-14,False,normal,19
O-03408,Becksbrauerei,P-KK,P-KK-V2,2024-10-30,2024-11-07,True,hoch,19
O-03409,Becksbrauerei,P-DV,P-DV-V2,2024-10-29,2024-11-18,False,normal,18
O-03410,Guerrero-Becker,P-DV,P-DV-V3,2024-10-30,2024-11-16,False,normal,5
O-03411,Becksbrauerei,P-DV,P-DV-V1,2024-10-30,2024-11-08,True,hoch,11
O-03412,Becksbrauerei,P-KK,P-KK-V1,2024-11-01,2024-11-21,False,normal,4
O-03413,"Johnson, Jimenez and Phillips",P-DV,P-DV-V3,2024-11-01,2024-11-18,True,hoch,18
O-03414,Becksbrauerei,P-KK,P-KK-V3,2024-10-31,2024-11-09,False,normal,12
O-03415,Sullivan-Doyle,P-KK,P-KK-V1,2024-10-31,2024-11-18,False,normal,14
O-03416,Becksbrauerei,P-DV,P-DV-V2,2024-10-29,2024-11-12,False,normal,8
O-03417,Becksbrauerei,P-DV,P-DV-V2,2024-10-30,2024-11-07,False,normal,3
O-03418,Becksbrauerei,P-KK,P-KK-V4,2024-11-02,2024-11-17,False,normal,2
O-03419,Becksbrauerei,P-DV,P-DV-V2,2024-10-31,2024-11-11,False,normal,12
O-03420,"Erickson, Armstrong and Lee",P-KK,P-KK-V2,2024-10-31,2024-11-07,False,normal,6
O-03421,"Reeves, Parks and Little",P-KK,P-KK-V2,2024-11-02,2024-11-17,False,normal,19
O-03422,Becksbrauerei,P-KK,P-KK-V2,2024-11-01,2024-11-21,False,normal,7
O-03423,Becksbrauerei,P-DV,P-DV-V3,2024-10-29,2024-11-12,False,normal,15
O-03424,Becksbrauerei,P-DV,P-DV-V3,2024-11-01,2024-11-06,False,normal,1
O-03425,Knox-Powers,P-DV,P-DV-V3,2024-11-01,2024-11-19,False,normal,11
O-03426,Becksbrauerei,P-KK,P-KK-V1,2024-11-02,2024-11-22,False,normal,20
O-03427,"Evans, Jackson and Sandoval",P-KK,P-KK-V4,2024-11-02,2024-11-08,False,normal,12
O-03428,Becksbrauerei,P-KK,P-KK-V4,2024-11-02,2024-11-14,False,normal,18
O-03429,"White, Davis and Anderson",P-DV,P-DV-V1,2024-10-30,2024-11-15,False,normal,2
O-03430,Becksbrauerei,P-KK,P-KK-V3,2024-11-01,2024-11-06,False,normal,3
O-03431,Hardy-Hansen,P-KK,P-KK-V3,2024-11-03,2024-11-22,False,normal,20
O-03432,Becksbrauerei,P-DV,P-DV-V3,2024-10-30,2024-11-11,False,normal,13
O-03433,Becksbrauerei,P-KK,P-KK-V4,2024-11-03,2024-11-23,True,hoch,19
O-03434,Becksbrauerei,P-KK,P-KK-V1,2024-11-02,2024-11-16,False,normal,18
O-03435,Arroyo LLC,P-DV,P-DV-V1,2024-11-03,2024-11-15,False,normal,18
O-03436,Becksbrauerei,P-KK,P-KK-V2,2024-10-28,2024-11-02,False,normal,13
O-03437,"Davis, Kelly and Garner",P-KK,P-KK-V1,2024-10-29,2024-11-19,False,normal,18
O-03438,Becksbrauerei,P-DV,P-DV-V3,2024-10-30,2024-11-04,False,normal,1
O-03439,Becksbrauerei,P-KK,P-KK-V4,2024-10-30,2024-11-09,False,normal,13
O-03440,Fisher-Eaton,P-DV,P-DV-V3,2024-10-31,2024-11-11,False,normal,11
O-03441,Becksbrauerei,P-DV,P-DV-V1,2024-10-29,2024-11-04,False,normal,15
O-03442,Becksbrauerei,P-DV,P-DV-V2,2024-11-03,2024-11-08,False,normal,2
O-03443,Becksbrauerei,P-DV,P-DV-V2,2024-10-28,2024-11-18,False,normal,16
O-03444,Becksbrauerei,P-KK,P-KK-V2,2024-10-28,2024-11-05,False,normal,18
O-03445,Green-Carter,P-DV,P-DV-V1,2024-10-28,2024-11-04,False,normal,5
O-03446,Becksbrauerei,P-DV,P-DV-V2,2024-10-28,2024-11-05,False,normal,11
O-03447,Becksbrauerei,P-KK,P-KK-V3,2024-10-29,2024-11-15,False,normal,4
O-03448,Becksbrauerei,P-DV,P-DV-V1,2024-10-30,2024-11-18,False,normal,6
O-03449,Becksbrauerei,P-KK,P-KK-V1,2024-10-30,2024-11-11,False,normal,1
O-03450,Becksbrauerei,P-DV,P-DV-V2,2024-10-30,2024-11-15,False,normal,2
O-03451,Becksbrauerei,P-KK,P-KK-V2,2024-11-04,2024-11-23,False,normal,3
O-03452,Ruiz Ltd,P-DV,P-DV-V3,2024-11-05,2024-11-18,False,normal,13
O-03453,Becksbrauerei,P-DV,P-DV-V1,2024-11-10,2024-11-28,False,normal,19
O-03454,Becksbrauerei,P-DV,P-DV-V1,2024-11-06,2024-11-18,False,normal,13
O-03455,"Carpenter, Oliver and Kennedy",P-KK,P-KK-V3,2024-11-04,2024-11-13,False,normal,15
O-03456,Becksbrauerei,P-KK,P-KK-V2,2024-11-07,2024-11-28,False,normal,2
O-03457,Becksbrauerei,P-DV,P-DV-V1,2024-11-04,2024-11-21,False,normal,1
O-03458,Becksbrauerei,P-DV,P-DV-V1,2024-11-05,2024-11-26,False,normal,14
O-03459,Becksbrauerei,P-DV,P-DV-V1,2024-11-08,2024-11-16,True,hoch,2
O-03460,Becksbrauerei,P-KK,P-KK-V2,2024-11-04,2024-11-16,False,normal,5
O-03461,Mason Ltd,P-KK,P-KK-V3,2024-11-06,2024-11-16,False,normal,15
O-03462,Becksbrauerei,P-DV,P-DV-V3,2024-11-07,2024-11-23,False,normal,6
O-03463,Moreno-Gutierrez,P-DV,P-DV-V1,2024-11-04,2024-11-22,True,hoch,15
O-03464,Becksbrauerei,P-DV,P-DV-V2,2024-11-06,2024-11-21,False,normal,19
O-03465,Taylor and Sons,P-KK,P-KK-V1,2024-11-06,2024-11-20,False,normal,10
O-03466,Becksbrauerei,P-DV,P-DV-V2,2024-11-05,2024-11-26,True,hoch,18
O-03467,Becksbrauerei,P-KK,P-KK-V4,2024-11-06,2024-11-22,False,normal,10
O-03468,Becksbrauerei,P-DV,P-DV-V2,2024-11-07,2024-11-17,False,normal,12
O-03469,Ortiz-Hudson,P-KK,P-KK-V1,2024-11-07,2024-11-27,True,hoch,13
O-03470,Becksbrauerei,P-KK,P-KK-V2,2024-11-10,2024-11-28,True,hoch,5
O-03471,Becksbrauerei,P-DV,P-DV-V3,2024-11-07,2024-11-12,False,normal,5
O-03472,Thomas-Huffman,P-DV,P-DV-V2,2024-11-04,2024-11-13,False,normal,3
O-03473,Maxwell Group,P-DV,P-DV-V3,2024-11-06,2024-11-11,True,hoch,1
O-03474,Welch-Thompson,P-KK,P-KK-V4,2024-11-05,2024-11-12,False,normal,11
O-03475,Becksbrauerei,P-DV,P-DV-V1,2024-11-06,2024-11-27,False,normal,5
O-03476,Becksbrauerei,P-KK,P-KK-V3,2024-11-06,2024-11-13,False,normal,10
O-03477,"Brown, Hayes and Clark",P-DV,P-DV-V3,2024-11-06,2024-11-12,False,normal,12
O-03478,Johnston and Sons,P-KK,P-KK-V1,2024-11-09,2024-11-24,False,normal,15
O-03479,Glover-Chan,P-KK,P-KK-V3,2024-11-09,2024-11-28,True,hoch,3
O-03480,Becksbrauerei,P-DV,P-DV-V2,2024-11-09,2024-11-23,False,normal,7
O-03481,Becksbrauerei,P-DV,P-DV-V2,2024-11-07,2024-11-15,False,normal,11
O-03482,Mendez Ltd,P-DV,P-DV-V2,2024-11-09,2024-11-28,False,normal,12
O-03483,Powell-Sanford,P-DV,P-DV-V1,2024-11-10,2024-11-20,False,normal,16
O-03484,Becksbrauerei,P-DV,P-DV-V3,2024-11-04,2024-11-17,False,normal,4
O-03485,Becksbrauerei,P-KK,P-KK-V2,2024-11-04,2024-11-20,False,normal,7
O-03486,Smith-Ferguson,P-KK,P-KK-V4,2024-11-05,2024-11-14,False,normal,13
O-03487,"Watson, Smith and Morris",P-DV,P-DV-V2,2024-11-04,2024-11-14,False,normal,11
O-03488,"Lee, Rhodes and Sims",P-KK,P-KK-V2,2024-11-10,2024-11-27,False,normal,15
O-03489,Becksbrauerei,P-DV,P-DV-V3,2024-11-10,2024-11-20,False,normal,8
O-03490,Becksbrauerei,P-KK,P-KK-V2,2024-11-09,2024-11-24,False,normal,8
O-03491,Perez LLC,P-KK,P-KK-V1,2024-11-08,2024-11-16,False,normal,3
O-03492,Becksbrauerei,P-DV,P-DV-V3,2024-11-05,2024-11-17,False,normal,9
O-03493,Becksbrauerei,P-DV,P-DV-V1,2024-11-05,2024-11-19,False,normal,19
O-03494,Becksbrauerei,P-KK,P-KK-V1,2024-11-10,2024-11-30,False,normal,3
O-03495,Becksbrauerei,P-DV,P-DV-V2,2024-11-09,2024-11-24,True,hoch,15
O-03496,Anderson-Reyes,P-DV,P-DV-V2,2024-11-08,2024-11-15,False,normal,4
O-03497,"Torres, Brown and Williams",P-KK,P-KK-V1,2024-11-09,2024-11-26,False,normal,7
O-03498,Bryant-Meyer,P-KK,P-KK-V2,2024-11-10,2024-11-28,False,normal,5
O-03499,Becksbrauerei,P-KK,P-KK-V4,2024-11-07,2024-11-26,False,normal,3
O-03500,Becksbrauerei,P-DV,P-DV-V3,2024-11-08,2024-11-14,False,normal,10
O-03501,Becksbrauerei,P-DV,P-DV-V1,2024-11-10,2024-11-29,True,hoch,2
O-03502,Becksbrauerei,P-KK,P-KK-V4,2024-11-10,2024-11-16,False,normal,20
O-03503,"Morgan, Barron and Cowan",P-DV,P-DV-V1,2024-11-09,2024-11-23,True,hoch,16
O-03504,Becksbrauerei,P-DV,P-DV-V3,2024-11-04,2024-11-13,False,normal,14
O-03505,Becksbrauerei,P-DV,P-DV-V2,2024-11-08,2024-11-18,False,normal,12
O-03506,Becksbrauerei,P-KK,P-KK-V4,2024-11-10,2024-11-20,True,hoch,13
O-03507,Ferrell-Henry,P-KK,P-KK-V3,2024-11-09,2024-11-26,False,normal,14
O-03508,Becksbrauerei,P-KK,P-KK-V3,2024-11-08,2024-11-27,False,normal,19
O-03509,Martin Group,P-KK,P-KK-V1,2024-11-08,2024-11-19,False,normal,19
